id,index_name,symbol,isin,company_name,effective_from,effective_to,is_current,created_at,Vlookup,
2371,NIFTY 500,BAJAJ-AUTO,,Bajaj Auto Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,BAJAJ-AUTO,BAJAJ-AUTO
2372,NIFTY 500,ASIANPAINT,,Asian Paints Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,ASIANPAINT,ASIANPAINT
2373,NIFTY 500,GODFRYPHLP,,Godfrey Phillips India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,GODFRYPHLP,GODFRYPHLP
2374,NIFTY 500,LODHA,,Lodha Developers Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,LODHA,LODHA
2375,NIFTY 500,OIL,,Oil India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,OIL,OIL
2376,NIFTY 500,CANBK,,Canara Bank,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,CANBK,CANBK
2377,NIFTY 500,CHOLAFIN,,Cholamandalam Investment and Finance Company Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,CHOLAFIN,CHOLAFIN
2378,NIFTY 500,POLICYBZR,,PB Fintech Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,POLICYBZR,POLICYBZR
2379,NIFTY 500,TITAN,,Titan Company Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,TITAN,TITAN
2380,NIFTY 500,CUMMINSIND,,Cummins India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,CUMMINSIND,CUMMINSIND
2381,NIFTY 500,TATAPOWER,,Tata Power Company Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,TATAPOWER,TATAPOWER
2382,NIFTY 500,GRASIM,,Grasim Industries Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,GRASIM,GRASIM
2383,NIFTY 500,UNITDSPR,,United Spirits Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,UNITDSPR,UNITDSPR
2384,NIFTY 500,NYKAA,,FSN E-Commerce Ventures Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,NYKAA,NYKAA
2385,NIFTY 500,INOXWIND,,Inox Wind Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,INOXWIND,INOXWIND
2386,NIFTY 500,FORTIS,,Fortis Healthcare Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,FORTIS,FORTIS
2387,NIFTY 500,PFC,,Power Finance Corporation Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,PFC,PFC
2388,NIFTY 500,COCHINSHIP,,Cochin Shipyard Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,COCHINSHIP,COCHINSHIP
2389,NIFTY 500,AWL,,AWL Agri Business Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,AWL,AWL
2390,NIFTY 500,GAIL,,GAIL (India) Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,GAIL,GAIL
2391,NIFTY 500,HDFCLIFE,,HDFC Life Insurance Company Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,HDFCLIFE,HDFCLIFE
2392,NIFTY 500,AUROPHARMA,,Aurobindo Pharma Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,AUROPHARMA,AUROPHARMA
2393,NIFTY 500,JUBLINGREA,,Jubilant Ingrevia Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,JUBLINGREA,JUBLINGREA
2394,NIFTY 500,SAMMAANCAP,,Sammaan Capital Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,SAMMAANCAP,SAMMAANCAP
2395,NIFTY 500,LTM,,LTM Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,LTM,#N/A
2396,NIFTY 500,BPCL,,Bharat Petroleum Corporation Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,BPCL,BPCL
2397,NIFTY 500,MPHASIS,,MphasiS Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,MPHASIS,MPHASIS
2398,NIFTY 500,JSWENERGY,,JSW Energy Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,JSWENERGY,JSWENERGY
2399,NIFTY 500,INDUSTOWER,,Indus Towers Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,INDUSTOWER,INDUSTOWER
2400,NIFTY 500,IRFC,,Indian Railway Finance Corporation Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,IRFC,IRFC
2401,NIFTY 500,BANKINDIA,,Bank of India,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,BANKINDIA,BANKINDIA
2402,NIFTY 500,LUPIN,,Lupin Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,LUPIN,LUPIN
2403,NIFTY 500,POWERGRID,,Power Grid Corporation of India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,POWERGRID,POWERGRID
2404,NIFTY 500,JUBLFOOD,,Jubilant Foodworks Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,JUBLFOOD,JUBLFOOD
2405,NIFTY 500,DLF,,DLF Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,DLF,DLF
2406,NIFTY 500,NAUKRI,,Info Edge (India) Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,NAUKRI,NAUKRI
2407,NIFTY 500,PNB,,Punjab National Bank,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,PNB,PNB
2408,NIFTY 500,ZENTEC,,Zen Technologies Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,ZENTEC,ZENTEC
2409,NIFTY 500,GMDCLTD,,Gujarat Mineral Development Corporation Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,GMDCLTD,GMDCLTD
2410,NIFTY 500,AUBANK,,AU Small Finance Bank Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,AUBANK,AUBANK
2411,NIFTY 500,LAURUSLABS,,Laurus Labs Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,LAURUSLABS,LAURUSLABS
2412,NIFTY 500,BANKBARODA,,Bank of Baroda,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,BANKBARODA,BANKBARODA
2413,NIFTY 500,TVSMOTOR,,TVS Motor Company Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,TVSMOTOR,TVSMOTOR
2414,NIFTY 500,ONGC,,Oil & Natural Gas Corporation Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,ONGC,ONGC
2415,NIFTY 500,DELHIVERY,,Delhivery Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,DELHIVERY,DELHIVERY
2416,NIFTY 500,RECLTD,,REC Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,RECLTD,RECLTD
2417,NIFTY 500,BHARATFORG,,Bharat Forge Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,BHARATFORG,BHARATFORG
2418,NIFTY 500,GODREJPROP,,Godrej Properties Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,GODREJPROP,GODREJPROP
2419,NIFTY 500,YESBANK,,Yes Bank Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,YESBANK,YESBANK
2420,NIFTY 500,JINDALSTEL,,JINDAL STEEL LIMITED,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,JINDALSTEL,JINDALSTEL
2421,NIFTY 500,GODREJCP,,Godrej Consumer Products Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,GODREJCP,GODREJCP
2422,NIFTY 500,MRPL,,Mangalore Refinery and Petrochemicals Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,MRPL,MRPL
2423,NIFTY 500,INDUSINDBK,,IndusInd Bank Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,INDUSINDBK,INDUSINDBK
2424,NIFTY 500,DRREDDY,,Dr. Reddy's Laboratories Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,DRREDDY,DRREDDY
2425,NIFTY 500,FEDERALBNK,,The Federal Bank  Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,FEDERALBNK,FEDERALBNK
2426,NIFTY 500,FSL,,Firstsource Solutions Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,FSL,FSL
2427,NIFTY 500,ATGL,,Adani Total Gas Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,ATGL,ATGL
2428,NIFTY 500,HINDCOPPER,,Hindustan Copper Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,HINDCOPPER,HINDCOPPER
2429,NIFTY 500,SOLARINDS,,Solar Industries India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,SOLARINDS,SOLARINDS
2430,NIFTY 500,SCI,,Shipping Corporation Of India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,SCI,SCI
2431,NIFTY 500,HINDPETRO,,Hindustan Petroleum Corporation Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,HINDPETRO,HINDPETRO
2432,NIFTY 500,GVT&D,,GE Vernova T&D India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,GVT&D,GVT&D
2433,NIFTY 500,INDIANB,,Indian Bank,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,INDIANB,INDIANB
2434,NIFTY 500,LGEINDIA,,LG Electronics India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,LGEINDIA,#N/A
2435,NIFTY 500,TORNTPHARM,,Torrent Pharmaceuticals Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,TORNTPHARM,TORNTPHARM
2436,NIFTY 500,AMBER,,Amber Enterprises India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,AMBER,AMBER
2437,NIFTY 500,PIRAMALFIN,,Piramal Finance Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,PIRAMALFIN,#N/A
2438,NIFTY 500,HSCL,,Himadri Speciality Chemical Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,HSCL,HSCL
2439,NIFTY 500,NMDC,,NMDC Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,NMDC,NMDC
2440,NIFTY 500,GALLANTT,,Gallantt Ispat Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,GALLANTT,GALLANTT
2441,NIFTY 500,PGEL,,PG Electroplast Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,PGEL,PGEL
2442,NIFTY 500,NAM-INDIA,,Nippon Life India Asset Management Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,NAM-INDIA,NAM-INDIA
2443,NIFTY 500,PAGEIND,,Page Industries Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,PAGEIND,PAGEIND
2444,NIFTY 500,ICICIAMC,,ICICI Prudential Asset Management Company Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,ICICIAMC,#N/A
2445,NIFTY 500,HEROMOTOCO,,Hero MotoCorp Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,HEROMOTOCO,HEROMOTOCO
2446,NIFTY 500,ENRIN,,Siemens Energy India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,ENRIN,#N/A
2447,NIFTY 500,ENGINERSIN,,Engineers India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,ENGINERSIN,ENGINERSIN
2448,NIFTY 500,ICICIGI,,ICICI Lombard General Insurance Company Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,ICICIGI,ICICIGI
2449,NIFTY 500,DMART,,Avenue Supermarts Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,DMART,DMART
2450,NIFTY 500,KARURVYSYA,,Karur Vysya Bank Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,KARURVYSYA,KARURVYSYA
2451,NIFTY 500,BANDHANBNK,,Bandhan Bank Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,BANDHANBNK,BANDHANBNK
2452,NIFTY 500,TIINDIA,,Tube Investments of India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,TIINDIA,TIINDIA
2453,NIFTY 500,ABCAPITAL,,Aditya Birla Capital Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,ABCAPITAL,ABCAPITAL
2454,NIFTY 500,KALYANKJIL,,Kalyan Jewellers India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,KALYANKJIL,KALYANKJIL
2455,NIFTY 500,CIPLA,,Cipla Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,CIPLA,CIPLA
2456,NIFTY 500,DIVISLAB,,Divi's Laboratories Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,DIVISLAB,DIVISLAB
2457,NIFTY 500,MAXHEALTH,,Max Healthcare Institute Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,MAXHEALTH,MAXHEALTH
2458,NIFTY 500,SYRMA,,Syrma SGS Technology Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,SYRMA,SYRMA
2459,NIFTY 500,CUB,,City Union Bank Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,CUB,CUB
2460,NIFTY 500,APARINDS,,Apar Industries Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,APARINDS,APARINDS
2461,NIFTY 500,RBLBANK,,RBL Bank Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,RBLBANK,RBLBANK
2462,NIFTY 500,TORNTPOWER,,Torrent Power Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,TORNTPOWER,TORNTPOWER
2463,NIFTY 500,PARADEEP,,Paradeep Phosphates Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,PARADEEP,PARADEEP
2464,NIFTY 500,KEI,,KEI Industries Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,KEI,KEI
2465,NIFTY 500,DEEPAKNTR,,Deepak Nitrite Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,DEEPAKNTR,DEEPAKNTR
2466,NIFTY 500,BAJAJFINSV,,Bajaj Finserv Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,BAJAJFINSV,BAJAJFINSV
2467,NIFTY 500,SJVN,,SJVN Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,SJVN,SJVN
2468,NIFTY 500,UNOMINDA,,UNO Minda Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,UNOMINDA,UNOMINDA
2469,NIFTY 500,LENSKART,,Lenskart Solutions Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,LENSKART,#N/A
2470,NIFTY 500,RADICO,,Radico Khaitan Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,RADICO,RADICO
2471,NIFTY 500,FORCEMOT,,FORCE MOTORS LTD,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,FORCEMOT,FORCEMOT
2472,NIFTY 500,ZEEL,,Zee Entertainment Enterprises Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,ZEEL,ZEEL
2473,NIFTY 500,LLOYDSME,,Lloyds Metals And Energy Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,LLOYDSME,LLOYDSME
2474,NIFTY 500,VOLTAS,,Voltas Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,VOLTAS,VOLTAS
2475,NIFTY 500,VMM,,Vishal Mega Mart Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,VMM,VMM
2476,NIFTY 500,BALRAMCHIN,,Balrampur Chini Mills Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,BALRAMCHIN,BALRAMCHIN
2477,NIFTY 500,MFSL,,Max Financial Services Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,MFSL,MFSL
2478,NIFTY 500,KPITTECH,,KPIT Technologies Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,KPITTECH,KPITTECH
2479,NIFTY 500,NHPC,,NHPC Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,NHPC,NHPC
2480,NIFTY 500,ACE,,Action Construction Equipment Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,ACE,ACE
2481,NIFTY 500,NLCINDIA,,NLC India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,NLCINDIA,NLCINDIA
2482,NIFTY 500,GRAPHITE,,Graphite India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,GRAPHITE,GRAPHITE
2483,NIFTY 500,ELECON,,Elecon Engineering Company Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,ELECON,ELECON
2484,NIFTY 500,MARICO,,Marico Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,MARICO,MARICO
2485,NIFTY 500,POONAWALLA,,Poonawalla Fincorp Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,POONAWALLA,POONAWALLA
2486,NIFTY 500,BDL,,Bharat Dynamics Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,BDL,BDL
2487,NIFTY 500,ONESOURCE,,Onesource Specialty Pharma Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,ONESOURCE,ONESOURCE
2488,NIFTY 500,ALKEM,,Alkem Laboratories Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,ALKEM,ALKEM
2489,NIFTY 500,IOC,,Indian Oil Corporation Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,IOC,IOC
2490,NIFTY 500,FIVESTAR,,Five-Star Business Finance Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,FIVESTAR,FIVESTAR
2491,NIFTY 500,HEG,,HEG Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,HEG,HEG
2492,NIFTY 500,UPL,,UPL Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,UPL,UPL
2493,NIFTY 500,GMRAIRPORT,,GMR AIRPORTS LIMITED,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,GMRAIRPORT,GMRAIRPORT
2494,NIFTY 500,INDHOTEL,,The Indian Hotels Company Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,INDHOTEL,INDHOTEL
2495,NIFTY 500,DABUR,,Dabur India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,DABUR,DABUR
2496,NIFTY 500,IDFCFIRSTB,,IDFC First Bank Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,IDFCFIRSTB,IDFCFIRSTB
2497,NIFTY 500,PAYTM,,One 97 Communications Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,PAYTM,PAYTM
2498,NIFTY 500,ABBOTINDIA,,Abbott India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,ABBOTINDIA,ABBOTINDIA
2499,NIFTY 500,NBCC,,NBCC (India) Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,NBCC,NBCC
2500,NIFTY 500,MRF,,MRF Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,MRF,MRF
2501,NIFTY 500,KAJARIACER,,Kajaria Ceramics Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,KAJARIACER,KAJARIACER
2502,NIFTY 500,HYUNDAI,,Hyundai Motor India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,HYUNDAI,HYUNDAI
2503,NIFTY 500,BOSCHLTD,,Bosch Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,BOSCHLTD,BOSCHLTD
2504,NIFTY 500,WOCKPHARMA,,Wockhardt Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,WOCKPHARMA,WOCKPHARMA
2505,NIFTY 500,MMTC,,MMTC Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,MMTC,MMTC
2506,NIFTY 500,LEMONTREE,,Lemon Tree Hotels Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,LEMONTREE,LEMONTREE
2507,NIFTY 500,NAVINFLUOR,,Navin Fluorine International Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,NAVINFLUOR,NAVINFLUOR
2508,NIFTY 500,PREMIERENE,,Premier Energies Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,PREMIERENE,PREMIERENE
2509,NIFTY 500,LTF,,L&T Finance Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,LTF,LTF
2510,NIFTY 500,JINDALSAW,,Jindal Saw Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,JINDALSAW,JINDALSAW
2511,NIFTY 500,SUPREMEIND,,Supreme Industries Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,SUPREMEIND,SUPREMEIND
2512,NIFTY 500,NCC,,NCC Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,NCC,NCC
2513,NIFTY 500,COLPAL,,Colgate Palmolive (India) Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,COLPAL,COLPAL
2514,NIFTY 500,SONACOMS,,Sona BLW Precision Forgings Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,SONACOMS,SONACOMS
2515,NIFTY 500,BLUESTARCO,,Blue Star Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,BLUESTARCO,BLUESTARCO
2516,NIFTY 500,MANKIND,,Mankind Pharma Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,MANKIND,MANKIND
2517,NIFTY 500,BIOCON,,Biocon Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,BIOCON,BIOCON
2518,NIFTY 500,LICI,,Life Insurance Corporation Of India,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,LICI,LICI
2519,NIFTY 500,TRITURBINE,,Triveni Turbine Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,TRITURBINE,TRITURBINE
2520,NIFTY 500,ECLERX,,eClerx Services Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,ECLERX,ECLERX
2521,NIFTY 500,IFCI,,IFCI Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,IFCI,IFCI
2522,NIFTY 500,GRANULES,,Granules India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,GRANULES,GRANULES
2523,NIFTY 500,PIDILITIND,,Pidilite Industries Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,PIDILITIND,PIDILITIND
2524,NIFTY 500,ASTRAL,,Astral Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,ASTRAL,ASTRAL
2525,NIFTY 500,CPPLUS,,Aditya Infotech Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,CPPLUS,#N/A
2526,NIFTY 500,NTPCGREEN,,NTPC Green Energy Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,NTPCGREEN,NTPCGREEN
2527,NIFTY 500,ICICIPRULI,,ICICI Prudential Life Insurance Company Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,ICICIPRULI,ICICIPRULI
2528,NIFTY 500,OBEROIRLTY,,Oberoi Realty Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,OBEROIRLTY,OBEROIRLTY
2529,NIFTY 500,TATACOMM,,Tata Communications Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,TATACOMM,TATACOMM
2530,NIFTY 500,MOTILALOFS,,Motilal Oswal Financial Services Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,MOTILALOFS,MOTILALOFS
2531,NIFTY 500,EMMVEE,,Emmvee Photovoltaic Power Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,EMMVEE,#N/A
2532,NIFTY 500,SRF,,SRF Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,SRF,SRF
2533,NIFTY 500,ACUTAAS,,Acutaas Chemicals Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,ACUTAAS,#N/A
2534,NIFTY 500,SAGILITY,,SAGILITY LIMITED,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,SAGILITY,SAGILITY
2535,NIFTY 500,FACT,,Fertilizers and Chemicals Travancore Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,FACT,FACT
2536,NIFTY 500,LICHSGFIN,,LIC Housing Finance Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,LICHSGFIN,LICHSGFIN
2537,NIFTY 500,COROMANDEL,,Coromandel International Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,COROMANDEL,COROMANDEL
2538,NIFTY 500,SBICARD,,SBI Cards and Payment Services Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,SBICARD,SBICARD
2539,NIFTY 500,IDBI,,IDBI Bank Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,IDBI,IDBI
2540,NIFTY 500,SAILIFE,,Sai Life Sciences Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,SAILIFE,SAILIFE
2541,NIFTY 500,KFINTECH,,Kfin Technologies Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,KFINTECH,KFINTECH
2542,NIFTY 500,PATANJALI,,Patanjali Foods Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,PATANJALI,PATANJALI
2543,NIFTY 500,CROMPTON,,Crompton Greaves Consumer Electricals Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,CROMPTON,CROMPTON
2544,NIFTY 500,MSUMI,,Motherson Sumi Wiring India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,MSUMI,MSUMI
2545,NIFTY 500,3MINDIA,,3M India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,3MINDIA,3MINDIA
2546,NIFTY 500,IRCON,,Ircon International Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,IRCON,IRCON
2547,NIFTY 500,AARTIIND,,Aarti Industries Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,AARTIIND,AARTIIND
2548,NIFTY 500,GLENMARK,,Glenmark Pharmaceuticals Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,GLENMARK,GLENMARK
2549,NIFTY 500,EMAMILTD,,Emami Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,EMAMILTD,EMAMILTD
2550,NIFTY 500,NUVAMA,,Nuvama Wealth Management Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,NUVAMA,NUVAMA
2551,NIFTY 500,OLECTRA,,Olectra Greentech Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,OLECTRA,OLECTRA
2552,NIFTY 500,PIIND,,PI Industries Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,PIIND,PIIND
2553,NIFTY 500,ZFCVINDIA,,ZF Commercial Vehicle Control Systems India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,ZFCVINDIA,ZFCVINDIA
2554,NIFTY 500,AMBUJACEM,,Ambuja Cements Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,AMBUJACEM,AMBUJACEM
2555,NIFTY 500,ELGIEQUIP,,Elgi Equipments Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,ELGIEQUIP,ELGIEQUIP
2556,NIFTY 500,BELRISE,,Belrise Industries Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,BELRISE,#N/A
2557,NIFTY 500,REDINGTON,,Redington Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,REDINGTON,REDINGTON
2558,NIFTY 500,IEX,,Indian Energy Exchange Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.473576,IEX,IEX
